video_id,channel_id,video_title,channel_title,category_name,live_upcoming_none,view_count,like_count,dislike_count,comment_count,published_at,tags,duration,definition,caption,thumbnail,url
BPnWazsVOok,UCaXkIU1QidjPwiAYu6GcHjg,what its like covering trump during the coronavirus pandemic  the th hour  msnbc,MSNBC,News & Politics,none,250613,2590,0,801,2020-04-22T04:40:54Z,"Republicans,Media,National Security,Health,Healthcare,White House,Brian Williams,New York,Donald Trump,Best of last night,Global Health,Coronavirus,The 11th Hour with Brian Williams,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,Brian Williams msnbc,11th hour,11th hour msnbc,Coronavirus Pandemic,covid-19,abnormal presidency,global virus outbreak,Jonathan Karl,Front Row at the Trump Show,covid-19 news",PT4M16S,hd,TRUE,https://i.ytimg.com/vi/BPnWazsVOok/default.jpg,https://www.youtube.com/watch?v=BPnWazsVOok
orWhiVs8Kjg,UCaXkIU1QidjPwiAYu6GcHjg,answering your questions about the coronavirus pandemic  msnbc,MSNBC,News & Politics,none,5411,115,0,62,2021-02-01T15:29:48Z,"The Week with Joshua Johnson,The Week,MSNBC,NBC News,nbc,news,breaking news,us news,world news,politics,current events,top stories,pop culture,political news,msnbc live,coronavirus,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,quarantine,symptoms,social distancing,virus protection,outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak",PT7M59S,hd,TRUE,https://i.ytimg.com/vi/orWhiVs8Kjg/default.jpg,https://www.youtube.com/watch?v=orWhiVs8Kjg
sBmQam6kY0Q,UCaXkIU1QidjPwiAYu6GcHjg,racial and wealth disparities laid bare by coronavirus pandemic  msnbc,MSNBC,News & Politics,none,22445,318,0,90,2020-04-24T05:59:48Z,"Race,National Security,Health,Healthcare,Economy,Best of last night,Global Health,Poverty,Science,Wealth,Coronavirus,msnbc,NBC News,nbc,news,breaking news,us news,world news,politics,current events,top stories,pop culture,political news,msnbc live,Racial And Wealth Disparities,Coronavirus Pandemic,Dr. Vin Gupta,racial and wealth,covid-19,us news 2020,us news today,coronavirus outbreak 2020,coronavirus outbreak in usa,covid-19 news,covid-19 updates",PT2M41S,hd,TRUE,https://i.ytimg.com/vi/sBmQam6kY0Q/default.jpg,https://www.youtube.com/watch?v=sBmQam6kY0Q
szORuX9KVc4,UCaXkIU1QidjPwiAYu6GcHjg,rosy outlook from trump on coronavirus pandemics deadliest day in us  the th hour  msnbc,MSNBC,News & Politics,none,1025446,6243,0,4648,2020-04-16T04:56:13Z,"News,Republicans,National Security,Health,Healthcare,Politics,White House,Brian Williams,Donald Trump,Best of last night,Global Health,Coronavirus,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,cdc,center for disease control,quarantine,symptoms,social distancing,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,covid-19 news,covid-19 updates,covid-19 outbreak,corona",PT8M45S,hd,TRUE,https://i.ytimg.com/vi/szORuX9KVc4/default.jpg,https://www.youtube.com/watch?v=szORuX9KVc4
W6NLnZnYSLs,UCaXkIU1QidjPwiAYu6GcHjg,what made the coronavirus an uneven pandemic  morning joe  msnbc,MSNBC,News & Politics,none,17100,259,0,122,2021-03-23T15:59:49Z,"U.S. news,Health,World News,Best of last night,Coronavirus,Morning Joe,Joe Scarborough,Mika Brzezinski,Willie Geist,MSNBC,MSNBC news,MSNBC live,MSNBC TV,news,breaking news,current events,US news,politics,politics news,political news,elections,morning joe full,morning joe live,morning joe today,cdc,quarantine,social distancing,virus protection,outbreak,COVID-19,pandemic,coronavirus pandemic,covid-19 news,covid-19 updates,covid-19 outbreak,Corona",PT6M8S,hd,TRUE,https://i.ytimg.com/vi/W6NLnZnYSLs/default.jpg,https://www.youtube.com/watch?v=W6NLnZnYSLs
E7dIDW6icDw,UCaXkIU1QidjPwiAYu6GcHjg,pfizer confirms high coronavirus vaccine effectiveness  morning joe  msnbc,MSNBC,News & Politics,none,33791,502,0,219,2021-03-11T15:02:48Z,"Morning Joe,Joe Scarborough,Mika Brzezinski,Willie Geist,MSNBC,MSNBC news,MSNBC live,MSNBC TV,news,breaking news,current events,US news,politics,politics news,political news,elections,morning joe full,morning joe live,morning joe today,coronavirus,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,cdc,covid-19 news,covid-19 updates,covid-19 outbreak,corona,Coronavirus Vaccine,Pfizer Chairman,Albert Bourla,Pfizer",PT3M51S,hd,FALSE,https://i.ytimg.com/vi/E7dIDW6icDw/default.jpg,https://www.youtube.com/watch?v=E7dIDW6icDw
2gq5FV4rEgQ,UCaXkIU1QidjPwiAYu6GcHjg,dr lipi roy answering your questions about the coronavirus pandemic  msnbc,MSNBC,News & Politics,none,4210,70,0,70,2021-04-11T16:17:13Z,"The Week with Joshua Johnson,The Week",PT7M8S,hd,TRUE,https://i.ytimg.com/vi/2gq5FV4rEgQ/default.jpg,https://www.youtube.com/watch?v=2gq5FV4rEgQ
Kj42zRezvkk,UCaXkIU1QidjPwiAYu6GcHjg,florida coronavirus hospitalizations hit an alltime high,MSNBC,News & Politics,none,71985,1039,0,848,2021-08-06T15:30:07Z,"Joe Scarborough,Mika Brezinski,Willie Geist,Dr Dave Campbell,Florida,Coronavirus,Covid 19,Florida hospitalizations,Health,Health care,Coronavirus pandemic,Delta variant,Delta,Covid cases,Morning Joe,Mika Brzezinski,MSNBC,MSNBC news,MSNBC live,MSNBC TV,news,breaking news,current events,US news,politics,politics news,political news,elections,morning joe full,morning joe live,morning joe today",PT3M56S,hd,FALSE,https://i.ytimg.com/vi/Kj42zRezvkk/default.jpg,https://www.youtube.com/watch?v=Kj42zRezvkk
2QIB9E7IoVM,UCaXkIU1QidjPwiAYu6GcHjg,how the coronavirus pandemic could change america forever  the th hour  msnbc,MSNBC,News & Politics,none,59268,526,0,195,2020-04-21T04:41:13Z,"News,Society,Republicans,National Security,Health,Healthcare,White House,Labor and Workers' Rights,Economy,Brian Williams,Donald Trump,Best of last night,Global Health,Coronavirus,The 11th Hour with Brian Williams,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,Brian Williams msnbc,11th hour,11th hour msnbc",PT3M40S,hd,TRUE,https://i.ytimg.com/vi/2QIB9E7IoVM/default.jpg,https://www.youtube.com/watch?v=2QIB9E7IoVM
wXzrP7dBb1g,UCaXkIU1QidjPwiAYu6GcHjg,the coronavirus pandemic one year later  morning joe  msnbc,MSNBC,News & Politics,none,51237,654,0,419,2021-03-11T12:59:50Z,"U.S. news,Best of last night,Coronavirus,Morning Joe,coronavirus update,coronavirus us,coronavirus news,quarantine,symptoms,social distancing,virus protection,outbreak,COVID-19,pandemic,covid-19 news,covid-19 updates,covid-19 outbreak,corona,Mika Brzezinski,Willie Geist,MSNBC,MSNBC news,MSNBC live,MSNBC TV,news,breaking news,current events,US news,politics,politics news,political news,elections,morning joe full,morning joe live,Morning joe today",PT4M20S,hd,TRUE,https://i.ytimg.com/vi/wXzrP7dBb1g/default.jpg,https://www.youtube.com/watch?v=wXzrP7dBb1g
2kEM0XZf4Bo,UCaXkIU1QidjPwiAYu6GcHjg,global hunger crisis intensified by coronavirus pandemic  mtp daily  msnbc,MSNBC,News & Politics,none,23558,253,0,64,2020-12-15T20:39:06Z,"First Read,Politics,MTP Daily,Best of last night,Coronavirus,MTP Daily with Chuck Todd,Chuck Todd,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Liberal News,news,chuck todd live,msnbc chuck todd,chuck todd msnbc,social distancing,COVID-19,pandemic,outbreak,coronavirus pandemic,coronavirus outbreak,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona,global Hunger Crisis,World Food Program",PT2M2S,hd,TRUE,https://i.ytimg.com/vi/2kEM0XZf4Bo/default.jpg,https://www.youtube.com/watch?v=2kEM0XZf4Bo
Fwg9n01bdro,UCaXkIU1QidjPwiAYu6GcHjg,jon meacham coronavirus has become a partisan pandemic  morning joe  msnbc,MSNBC,News & Politics,none,498899,3686,0,2243,2020-04-03T13:00:49Z,"News,Health,Donald Trump,Best of last night,Coronavirus,Morning Joe,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,cdc,center for disease control,quarantine,symptoms,social distancing,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona,Partisan Pandemic,Jon Meacham",PT11M21S,hd,TRUE,https://i.ytimg.com/vi/Fwg9n01bdro/default.jpg,https://www.youtube.com/watch?v=Fwg9n01bdro
pEVJUgPZfBE,UCaXkIU1QidjPwiAYu6GcHjg,world health organization declares coronavirus a pandemic  andrea mitchell  msnbc,MSNBC,News & Politics,none,87283,859,0,375,2020-03-11T17:12:38Z,"Andrea Mitchell,Coronavirus,Andrea Mitchell Reports,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,andrea mitchell msnbc,andrea mitchell live,news,breaking news,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,illness,cdc,safety,symptoms,sickness,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,covid-19 news,covid-19 updates",PT2M52S,hd,TRUE,https://i.ytimg.com/vi/pEVJUgPZfBE/default.jpg,https://www.youtube.com/watch?v=pEVJUgPZfBE
uCQkIdxZykE,UCaXkIU1QidjPwiAYu6GcHjg,six reasons for optimism amid coronavirus pandemic  morning joe  msnbc,MSNBC,News & Politics,none,24965,382,0,78,2020-07-16T14:59:47Z,"News,Health,Politics,Economy,Best of last night,Coronavirus,Morning Joe,Joe Scarborough,Mika Brzezinski,Willie Geist,MSNBC,MSNBC news,MSNBC live,MSNBC TV,breaking news,current events,US news,politics news,political news,elections,morning joe full,morning joe live,morning joe today,coronavirus us,coronavirus news,quarantine,social distancing,coronavirus outbreak,pandemic,coronavirus pandemic,Corona,Joseph Allen,Harvard School,Public Health,Optimism",PT4M32S,hd,TRUE,https://i.ytimg.com/vi/uCQkIdxZykE/default.jpg,https://www.youtube.com/watch?v=uCQkIdxZykE
0tSACr4-fW8,UCaXkIU1QidjPwiAYu6GcHjg,wrong choice of words fauci walks back criticism of trump coronavirus response  msnbc,MSNBC,News & Politics,none,593981,3405,0,2625,2020-04-13T23:09:06Z,"Coronavirus,MSNBC,NBC News,nbc,news,breaking news,us news,world news,politics,current events,top stories,pop culture,political news,msnbc live,Fauci,Fauci Walks Back,Criticism Of Trump,Coronavirus Response,Dr. Fauci,criticize President Trump,President Trump’s response,shutdown,donald trump,coronavirus us,coronavirus outbreak,virus protection,coronavirus pandemic,anthony fauci,president donald trump,COVID-19,coronavirus latest news,covid-19 updates",PT3M47S,hd,TRUE,https://i.ytimg.com/vi/0tSACr4-fW8/default.jpg,https://www.youtube.com/watch?v=0tSACr4-fW8
kNFwBPmynA4,UCaXkIU1QidjPwiAYu6GcHjg,us now has the most coronavirus deaths surpassing italy  msnbc,MSNBC,News & Politics,none,2864934,13184,0,11650,2020-04-11T17:38:20Z,"Alex Witt,Coronavirus,Weekends with Alex Witt",PT1M41S,hd,TRUE,https://i.ytimg.com/vi/kNFwBPmynA4/default.jpg,https://www.youtube.com/watch?v=kNFwBPmynA4
3x5-AbdB-Bk,UCaXkIU1QidjPwiAYu6GcHjg,coronavirus pandemic highlights environmental injustice in trump era  msnbc,MSNBC,News & Politics,none,44348,565,0,110,2020-03-31T02:19:49Z,"Culture,Flint,Environment,Coronavirus,msnbc,MSNBC,news,breaking news,us news,world news,politics,current events,top stories,pop culture,liberal,MSNBC live,NBC News,business,health,progressive,The Beat with Ari Melber,Ari Melber,ari melber msnbc,msnbc live,ari melber live",PT7M4S,hd,TRUE,https://i.ytimg.com/vi/3x5-AbdB-Bk/default.jpg,https://www.youtube.com/watch?v=3x5-AbdB-Bk
3PunhcmRlYc,UCaXkIU1QidjPwiAYu6GcHjg,richmond nursing home at center of virginia coronavirus outbreak  hallie jackson  msnbc,MSNBC,News & Politics,none,39093,342,0,189,2020-04-09T16:29:46Z,"Hallie Jackson,Coronavirus,MSNBC,NBC News,news coverage,news,breaking news,us news,world news,politics,current events,top stories,pop culture,liberal,hallie jackson msnbc,msnbc live,coronavirus update,coronavirus news,cdc,quarantine,symptoms,social distancing,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona",PT3M22S,hd,TRUE,https://i.ytimg.com/vi/3PunhcmRlYc/default.jpg,https://www.youtube.com/watch?v=3PunhcmRlYc
tBbKfmeFk4E,UCaXkIU1QidjPwiAYu6GcHjg,trump campaigns in wisconsin as cdc warns coronavirus outbreak  the th hour  msnbc,MSNBC,News & Politics,none,231468,3278,0,1093,2020-06-26T04:38:43Z,"News,Republicans,Democrats,Congress,National Security,Health,Healthcare,Politics,White House,Brian Williams,Joe Biden,Donald Trump,Best of last night,Global Health,2020 Elections,Decision 2020,Coronavirus,The 11th Hour with Brian Williams,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Liberal News,Brian Williams msnbc,11th hour,11th hour msnbc,Trump Campaigns,Campaigns In Wisconsin,CDC,Coronavirus Outbreak,covid-19,COVID-19 outbreak",PT6M50S,hd,TRUE,https://i.ytimg.com/vi/tBbKfmeFk4E/default.jpg,https://www.youtube.com/watch?v=tBbKfmeFk4E
tSDrVpLQPTQ,UCaXkIU1QidjPwiAYu6GcHjg,engel its easy to scapegoat foreigners amid coronavirus pandemic  andrea mitchell  msnbc,MSNBC,News & Politics,none,30098,319,0,175,2020-03-18T18:34:02Z,"Coronavirus,Andrea Mitchell,MSNBC,NBC News,nbc,news,breaking news,us news,world news,politics,current events,top stories,pop culture,political news,msnbc live,coronavirus update,coronavirus us,coronavirus news,coronavirus symptoms,illness,cdc,center for disease control,safety,symptoms,sickness,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak",PT1M58S,hd,TRUE,https://i.ytimg.com/vi/tSDrVpLQPTQ/default.jpg,https://www.youtube.com/watch?v=tSDrVpLQPTQ
yLyDCMjdbVQ,UCaXkIU1QidjPwiAYu6GcHjg,dr ashish jha on the coronavirus pandemic the end is not near  craig melvin  msnbc,MSNBC,News & Politics,none,29601,624,0,154,2020-10-19T17:29:53Z,"Craig Melvin,Coronavirus,MSNBC,NBC News,news,breaking news,us news,world news,politics,current events,top stories,pop culture,business,health,liberal,progressive,craig melvin live,msnbc live,craig melvin msnbc,coronavirus update,coronavirus us,cdc,quarantine,symptoms,social distancing,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,covid-19 news,covid-19 updates,covid-19 outbreak,Corona",PT4M9S,hd,TRUE,https://i.ytimg.com/vi/yLyDCMjdbVQ/default.jpg,https://www.youtube.com/watch?v=yLyDCMjdbVQ
YOu3er_zpAo,UCaXkIU1QidjPwiAYu6GcHjg,us shatters daily coronavirus case count as omicron surges,MSNBC,News & Politics,none,26866,337,0,308,2021-12-31T05:00:15Z,"Lawrence O'Donnell,covid cases,covid,omicron,delta,covid surge,msnbc,us news,news",PT6M20S,hd,FALSE,https://i.ytimg.com/vi/YOu3er_zpAo/default.jpg,https://www.youtube.com/watch?v=YOu3er_zpAo
vnOB7EEmGII,UCaXkIU1QidjPwiAYu6GcHjg,ny gov cuomo on coronavirus why do the poorest pay the highest price  the th hour  msnbc,MSNBC,News & Politics,none,141694,895,0,1015,2020-04-09T05:09:12Z,"News,Republicans,Democrats,National Security,Health,Healthcare,Economy,Brian Williams,New York,Donald Trump,Best of last night,Global Health,Jobs,Coronavirus,The 11th Hour with Brian Williams,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,Brian Williams msnbc,11th hour,11th hour msnbc,Andrew Cuomo,coronavirus news,coronavirus update,new york governor,Donna Edwards,congresswoman Donna",PT2M40S,hd,TRUE,https://i.ytimg.com/vi/vnOB7EEmGII/default.jpg,https://www.youtube.com/watch?v=vnOB7EEmGII
5QQBUqzU5II,UCaXkIU1QidjPwiAYu6GcHjg,trump hints at early end to coronavirus restrictions as pandemic accelerates  the th hour  msnbc,MSNBC,News & Politics,none,1348757,9822,0,7160,2020-03-24T05:20:19Z,"News,Republicans,National Security,Health,Healthcare,White House,Brian Williams,Best of last night,Global Health,Trump Impeachment Inquiry,Coronavirus,The 11th Hour with Brian Williams,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,11th hour,11th hour msnbc,COVID-19,pandemic,outbreak,coronavirus pandemic,coronavirus outbreak,coronavirus prevention,covid-19 news,covid-19 updates,covid-19 outbreak,Trump",PT7M7S,hd,TRUE,https://i.ytimg.com/vi/5QQBUqzU5II/default.jpg,https://www.youtube.com/watch?v=5QQBUqzU5II
Ev7JetAKVTo,UCaXkIU1QidjPwiAYu6GcHjg,trump shifts coronavirus response responsibility to states  the th hour  msnbc,MSNBC,News & Politics,none,58330,643,0,320,2020-03-31T05:14:15Z,"Republicans,Democrats,Washington,National Security,Health,White House,Brian Williams,New York,Donald Trump,Food,Global Health,Coronavirus,The 11th Hour with Brian Williams,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,Brian Williams msnbc,11th hour,11th hour msnbc,news",PT1M44S,hd,TRUE,https://i.ytimg.com/vi/Ev7JetAKVTo/default.jpg,https://www.youtube.com/watch?v=Ev7JetAKVTo
LtY1GVfaK9I,UCaXkIU1QidjPwiAYu6GcHjg,viable coronavirus test kits awaiting fda approval  msnbc,MSNBC,News & Politics,none,94918,959,0,457,2020-03-11T20:00:20Z,"Coronavirus,msnbc,NBC News,nbc,news,breaking news,us news,world news,politics,current events,top stories,pop culture,political news,msnbc live,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,illness,cdc,center for disease control,safety,symptoms,sickness,virus protection,COVID-19,pandemic,outbreak,coronavirus outbreak,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,world news today",PT3M56S,hd,TRUE,https://i.ytimg.com/vi/LtY1GVfaK9I/default.jpg,https://www.youtube.com/watch?v=LtY1GVfaK9I
YMXjl8i_T5c,UCaXkIU1QidjPwiAYu6GcHjg,should you worry about contracting coronavirus from surfaces  the th hour  msnbc,MSNBC,News & Politics,none,102054,726,0,273,2020-05-22T04:33:04Z,"National Security,Health,Healthcare,Brian Williams,Global Health,Science,Coronavirus,The 11th Hour with Brian Williams,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,Brian Williams msnbc,11th hour,11th hour msnbc,news,Contracting Coronavirus,CDC,CDC guidances,guidance on COVID-19,virus expert,Dr. Michael Olsterholm,cdc's new guidance,covid-19,covid-19 news,covid-19 vaccines,pandemic,virus protection",PT3M17S,hd,TRUE,https://i.ytimg.com/vi/YMXjl8i_T5c/default.jpg,https://www.youtube.com/watch?v=YMXjl8i_T5c
kjQqRsAd2ig,UCaXkIU1QidjPwiAYu6GcHjg,isolated coronavirus antibodies offer hope for vaccine treatment  rachel maddow  msnbc,MSNBC,News & Politics,none,29797,413,0,66,2020-07-23T06:54:53Z,"News,Health,Best of last night,Science,Coronavirus,The Rachel Maddow Show,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,cdc,center for disease control,quarantine,symptoms,social distancing,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,Coronavirus Antibodies,antibodies",PT3M22S,hd,TRUE,https://i.ytimg.com/vi/kjQqRsAd2ig/default.jpg,https://www.youtube.com/watch?v=kjQqRsAd2ig
JrL_nB4dyn0,UCaXkIU1QidjPwiAYu6GcHjg,trump its not racist to call coronavirus the chinese virus  the th hour  msnbc,MSNBC,News & Politics,none,1013840,6037,0,8761,2020-03-19T05:01:24Z,"Republicans,Race,Asia,National Security,Health,Healthcare,White House,Brian Williams,China,Donald Trump,Global Health,Coronavirus,The 11th Hour with Brian Williams,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,US News,Progressive News,Liberal News,Brian Williams msnbc,11th hour,11th hour msnbc,news,The president,Chinese virus,coronavirus pandemic,Ian Bremmer,sickness,virus protection,outbreak,coronavirus outbreak,COVID-19,cdc,center for disease control",PT2M48S,hd,TRUE,https://i.ytimg.com/vi/JrL_nB4dyn0/default.jpg,https://www.youtube.com/watch?v=JrL_nB4dyn0
VZfYsPMn5ow,UCaXkIU1QidjPwiAYu6GcHjg,supreme court postpones oral arguments over coronavirus pandemic  msnbc,MSNBC,News & Politics,none,52505,325,0,196,2020-03-16T15:24:18Z,"Politics,Coronavirus,msnbc,NBC News,nbc,news,breaking news,us news,world news,current events,top stories,pop culture,political news,msnbc live,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,illness,center for disease control,safety,symptoms,sickness,virus protection,outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus outbreak,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak",PT4M8S,hd,TRUE,https://i.ytimg.com/vi/VZfYsPMn5ow/default.jpg,https://www.youtube.com/watch?v=VZfYsPMn5ow
GNtHlk9EOC4,UCaXkIU1QidjPwiAYu6GcHjg,shelters see record dog adoptions during coronavirus quarantine  the th hour  msnbc,MSNBC,News & Politics,none,102376,699,0,132,2020-04-18T04:57:33Z,"News,Health,Healthcare,Brian Williams,Best of last night,Global Health,Animals,Coronavirus,The 11th Hour with Brian Williams,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Brian Williams msnbc,11th hour,11th hour msnbc,Shelters,Coronavirus Quarantine,Dog Adoptions,Quarantine,COVID-19,pandemic,good news,pet adoption,coronavirus symptoms,coronavirus update,coronavirus in usa,covid-19 news,cdc,center for disease control",PT2M20S,hd,TRUE,https://i.ytimg.com/vi/GNtHlk9EOC4/default.jpg,https://www.youtube.com/watch?v=GNtHlk9EOC4
cMcCyGORMcE,UCaXkIU1QidjPwiAYu6GcHjg,how close are scientists to having a coronavirus vaccine  the th hour  msnbc,MSNBC,News & Politics,none,48013,420,0,153,2020-07-01T05:09:45Z,"News,National Security,Health,Healthcare,Brian Williams,Ebola,Barack Obama,Donald Trump,Best of last night,Global Health,Science,Coronavirus,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,Current Events,Progressive News,Liberal News,Brian Williams msnbc,11th hour,11th hour msnbc,news,COVID-19,pandemic,outbreak,coronavirus pandemic,coronavirus outbreak,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona",PT3M57S,hd,TRUE,https://i.ytimg.com/vi/cMcCyGORMcE/default.jpg,https://www.youtube.com/watch?v=cMcCyGORMcE
QwIZdQVJAL4,UCaXkIU1QidjPwiAYu6GcHjg,michael moore trump calling coronavirus hoax is dangerous  the th hour  msnbc,MSNBC,News & Politics,none,541438,8128,0,3816,2020-02-29T06:14:37Z,"News,Republicans,Democrats,National Security,Health,White House,Economy,Brian Williams,Donald Trump,Best of last night,Global Health,Wall Street,Coronavirus,The 11th Hour with Brian Williams,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,US News,Brian Williams msnbc,11th hour,11th hour msnbc,Oscar-winning,documentary filmmaker,cdc,center for disease control,safety,symptoms,sickness,virus protection,outbreak,coronavirus outbreak,COVID-19,attacking Democrats",PT3M8S,hd,TRUE,https://i.ytimg.com/vi/QwIZdQVJAL4/default.jpg,https://www.youtube.com/watch?v=QwIZdQVJAL4
vzOLgfU9ypQ,UCaXkIU1QidjPwiAYu6GcHjg,coronavirus enters devastating new phase  morning joe  msnbc,MSNBC,News & Politics,none,783285,4930,0,2706,2020-03-12T11:29:49Z,"News,Health,White House,Donald Trump,Best of last night,Coronavirus,Morning Joe,Joe Scarborough,Mika Brzezinski,Willie Geist,MSNBC,MSNBC news,MSNBC live,MSNBC TV,breaking news,current events,US news,politics,politics news,political news,elections,morning joe full,morning joe today,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,illness,cdc,safety,symptoms,sickness,virus protection,COVID-19,pandemic,outbreak,covid-19 news",PT4M42S,hd,TRUE,https://i.ytimg.com/vi/vzOLgfU9ypQ/default.jpg,https://www.youtube.com/watch?v=vzOLgfU9ypQ
Dfa-cQc1X74,UCaXkIU1QidjPwiAYu6GcHjg,trump on coronavirus deaths it is what it is  morning joe  msnbc,MSNBC,News & Politics,none,257432,3194,0,1272,2020-08-04T11:59:55Z,"News,Health,Economy,Donald Trump,Best of last night,Morning Joe,Joe Scarborough,Mika Brzezinski,Willie Geist,MSNBC,MSNBC news,MSNBC live,MSNBC TV,breaking news,US news,politics,politics news,political news,coronavirus,cdc,quarantine,symptoms,social distancing,virus protection,outbreak,COVID-19,pandemic,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona,elections,morning joe full,morning joe live,morning joe today",PT3M35S,hd,TRUE,https://i.ytimg.com/vi/Dfa-cQc1X74/default.jpg,https://www.youtube.com/watch?v=Dfa-cQc1X74
qv0WRX_Uuxo,UCaXkIU1QidjPwiAYu6GcHjg,biden coronavirus may alter us voting and democratic convention  the th hour  msnbc,MSNBC,News & Politics,none,29124,248,0,269,2020-04-01T04:41:50Z,"Brian Williams,Joe Biden,Donald Trump,Global Health,Decision 2020,Coronavirus,coronavirus,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,center for disease control,quarantine,symptoms,social distancing,virus protection,coronavirus outbreak,COVID-19,outbreak,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,bernie sanders",PT2M45S,hd,TRUE,https://i.ytimg.com/vi/qv0WRX_Uuxo/default.jpg,https://www.youtube.com/watch?v=qv0WRX_Uuxo
n9PSwD62b_s,UCaXkIU1QidjPwiAYu6GcHjg,coronavirus outbreak forces vatican to change holy week traditions  msnbc,MSNBC,News & Politics,none,71115,942,0,384,2020-04-05T15:50:18Z,"Alex Witt,World News,Coronavirus,Weekends with Alex Witt",PT2M27S,hd,TRUE,https://i.ytimg.com/vi/n9PSwD62b_s/default.jpg,https://www.youtube.com/watch?v=n9PSwD62b_s
hRWQfjpu_ms,UCaXkIU1QidjPwiAYu6GcHjg,stoddard trumps coronavirus response is failing us veterans  the th hour  msnbc,MSNBC,News & Politics,none,25417,328,0,70,2020-04-28T05:05:21Z,"News,Republicans,Military,National Security,Health,Healthcare,White House,Brian Williams,Veteran's Issues,Pentagon,Veteran's Rights,Veterans Issues,Donald Trump,Best of last night,Global Health,Science,Coronavirus,The 11th Hour with Brian Williams,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,Brian Williams msnbc,11th hour,11th hour msnbc,A.B. Stoddard,covid-19,coronavirus pandemic,military veterans",PT2M30S,hd,TRUE,https://i.ytimg.com/vi/hRWQfjpu_ms/default.jpg,https://www.youtube.com/watch?v=hRWQfjpu_ms
EeRsyWCM5gE,UCaXkIU1QidjPwiAYu6GcHjg,coronavirus is over if you want it  rachel maddow  msnbc,MSNBC,News & Politics,none,725336,6352,0,2675,2020-03-24T06:35:38Z,"News,Health,Best of last night,Coronavirus,The Rachel Maddow Show",PT5M6S,hd,TRUE,https://i.ytimg.com/vi/EeRsyWCM5gE/default.jpg,https://www.youtube.com/watch?v=EeRsyWCM5gE
